"index","date","cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth"
"4315","19901025","4","5.3","82","12.5","12","7.6","8.1","100310","0"
"4316","19901026","6","2.4","57","13.5","11.4","10.3","7.2","99300","0"
"4317","19901027","6","3.2","63","12.2","10.3","7.1","6.4","99270","0"
"4318","19901028","6","1.1","43","11.1","10.8","9.3","0","97980","0"
"4319","19901029","4","2.5","56","13.9","7.3","3.5","1.8","98260","0"
"4320","19901030","2","6.2","82","14.1","9.2","4.5","0","98770","0"
"4321","19901031","4","5.4","76","12.8","10.7","7.3","0.3","99140","0"
"4322","19901101","2","8.8","95","10","9","5.1","0","100100","0"
"4323","19901102","7","2.5","52","9.6","7","4","0.4","100360","0"
"4324","19901103","2","5.8","75","10","6.4","3.2","0","101140","0"
"4325","19901104","4","5.1","69","10.9","6.6","3.2","0","101710","0"
"4326","19901105","3","4.9","67","11","6.8","2.6","0","102370","0"
"4327","19901106","3","5.5","70","10.3","6.8","2.5","0","103120","0"
"4328","19901107","5","3.2","54","8.6","7.5","4.7","0.1","103090","0"
"4329","19901108","3","5.7","69","13.5","5.6","2.5","0","102530","0"
"4330","19901109","7","0","20","15.2","8.1","2.7","0.2","101830","0"
"4331","19901110","7","0.5","28","13","10.4","5.6","1.7","101500","0"
"4332","19901111","6","0.1","22","14.6","9.8","6.6","1","101980","0"
"4333","19901112","8","0","19","15.6","12.1","9.6","0.5","102120","0"
"4334","19901113","7","0.3","24","14.6","13.8","12.1","2.3","101580","0"
"4335","19901114","6","2.3","42","14.3","12.4","10.3","0","101260","0"
"4336","19901115","6","1.8","38","16.2","11.8","9.2","0.1","102160","0"
"4337","19901116","8","0","18","15.7","12.5","8.8","0.1","101880","0"
"4338","19901117","7","2.1","39","11.4","14.4","13","1.7","101280","0"
"4339","19901118","4","6.1","62","9.5","10.2","9.1","0.1","101390","0"
"4340","19901119","6","0.3","22","8.2","7.2","4.8","1.9","100710","0"
"4341","19901120","4","3.1","44","6.3","5.7","3.2","0","99330","0"
"4342","19901121","6","1.3","31","4.9","3.7","1.1","0.4","100190","0"
"4343","19901122","7","0","16","7.5","3.6","2.2","0","101280","0"
"4344","19901123","7","1.6","33","6.8","4.6","1.6","3.8","100580","0"
"4345","19901124","7","0.4","22","9","4.9","3","0.3","98420","0"
"4346","19901125","5","5.4","54","8.1","5.3","1.6","5.8","99210","0"
"4347","19901126","8","0","15","8.3","6.2","4.4","1.7","100090","0"
"4348","19901127","6","0.8","25","7.9","7.1","5.9","0","101400","0"
"4349","19901128","5","1.1","27","8","5.2","2.4","0","102220","0"
"4350","19901129","7","0","15","8.1","6.2","4.4","0","102380","0"
"4351","19901130","6","1.3","28","8.4","6.2","4.4","0","102860","0"
"4352","19901201","7","0","14","5.6","6.8","5.2","0","103570","0"
"4353","19901202","7","0","13","7.8","4.8","4","0","103520","0"
"4354","19901203","7","0","13","9","6.2","4.5","0","102990","0"
"4355","19901204","3","6.2","50","8.4","4.5","0","0","103080","0"
"4356","19901205","2","6.1","49","6.6","5.2","2","0","103510","0"
"4357","19901206","6","0","13","8","2.4","-1.9","0","103170","0"
"4358","19901207","6","3.8","38","2.5","3.4","-1.2","1.5","101020","0"
"4359","19901208","8","0","13","6.5","1.8","1","3.4","99060","0"
"4360","19901209","7","2.5","31","6.8","2.6","-1.4","6.4","99920","0"
"4361","19901210","8","0","12","9.2","3.8","0.9","0.2","100450","0"
"4362","19901211","7","0.6","19","5.8","7.4","5.5","1","101300","0"
"4363","19901212","4","4","38","6.9","5","4.3","0","101400","0"
"4364","19901213","4","3.2","34","2.5","4.6","2.4","0","102530","0"
"4365","19901214","5","2.2","29","5.4","1.3","0.1","0","103010","0"
"4366","19901215","5","0.2","15","4.5","0.4","-4.6","0.4","102930","0"
"4367","19901216","7","1.7","26","3.7","1","-2.6","0","103310","0"
"4368","19901217","6","0","12","2.2","1.4","-1","0","102960","0"
"4369","19901218","8","0","12","4.6","1.6","1.1","0","102160","0"
"4370","19901219","5","1.7","26","9.6","2.8","1.1","0","102500","0"
"4371","19901220","7","0","12","11.4","4.4","-0.8","4.4","101910","0"
"4372","19901221","8","0","12","11.3","7.9","4.4","0.1","101370","0"
"4373","19901222","8","0","12","10","10.4","9.4","0","101760","0"
"4374","19901223","7","0.7","19","9.5","9.2","8.4","1.5","101520","0"
"4375","19901224","5","1.9","27","9.6","8.8","8.2","1.1","101250","0"
"4376","19901225","5","0","12","12.9","6.6","3.7","14","99790","0"
"4377","19901226","6","0","12","7.2","8.2","3.6","4.4","99190","0"
"4378","19901227","3","6.3","48","11.6","5.8","4.5","0","100280","0"
"4379","19901228","7","0.2","15","9.1","7.5","3.4","5.2","100330","0"
"4380","19901229","7","0","12","9.7","7.5","5.9","6.5","99970","0"
"4381","19901230","3","5","43","9.4","6.3","2.9","0.1","101370","0"
"4382","19901231","6","1.5","25","13.1","6.8","4.2","1.2","101220","0"
"4383","19910101","5","1.3","24","13.1","6.7","0.3","6.1","101030","0"
"4384","19910102","7","0.5","19","9.5","7.4","1.6","7.7","99720","0"
"4385","19910103","5","0.8","21","9.1","7.8","6.1","3.6","100330","0"
"4386","19910104","3","1.8","28","10","5.8","2.4","5.7","100590","0"
"4387","19910105","5","3.6","38","8.5","6.2","2.4","2.2","99830","0"
"4388","19910106","4","4.1","41","8.6","6.1","3.7","6.5","99830","0"
"4389","19910107","5","5.2","46","11.4","6.2","3.7","0.1","99760","0"
"4390","19910108","6","0","13","11.5","7.5","3.6","7.8","99600","0"
"4391","19910109","6","2.6","34","9.3","7.4","3.2","15.6","99640","0"
"4392","19910110","7","1.3","26","7.4","7.2","5","4.1","99850","0"
"4393","19910111","3","2.5","34","6.4","5.5","3.6","2.1","100970","0"
"4394","19910112","5","4.5","45","5.6","3.5","0.6","0","102230","0"
"4395","19910113","0","7.3","59","5.8","1.6","-2.5","0","103720","0"
"4396","19910114","3","7.3","59","4.6","1.3","-3.2","0","103550","0"
"4397","19910115","2","7.2","59","7.2","2.3","0","0","102650","0"
"4398","19910116","1","6.1","55","8.2","2.6","-1.9","0","102270","0"
"4399","19910117","8","0","15","9.1","4.1","0","0.4","102150","0"
"4400","19910118","8","0.1","18","8","7.6","6","6.1","102270","0"
"4401","19910119","4","6.1","57","10","4.6","1.1","0.2","102810","0"
"4402","19910120","7","0","16","9.3","5.8","1.7","0","103450","0"
"4403","19910121","4","5.8","57","6","7.1","4.9","0","103780","0"
"4404","19910122","6","0.3","21","5.9","3.9","1.8","0","104090","0"
"4405","19910123","7","0","17","4.5","4.4","2.8","0","104000","0"
"4406","19910124","8","0","17","3.1","3.1","1.7","0","103730","0"
"4407","19910125","8","0","17","3.5","2.2","1.2","0","103560","0"
"4408","19910126","8","0","17","4","2.4","1.3","0.2","103490","0"
"4409","19910127","8","0","18","5.1","2.6","1.1","0","103610","0"
"4410","19910128","8","0","18","1.9","3.8","2.4","0","103130","0"
"4411","19910129","8","0","18","2.1","1.2","0.6","0","102610","0"
"4412","19910130","8","0","19","3.7","1.3","0.5","0","102430","0"
"4413","19910131","8","0","19","6.4","1.9","0.1","1.3","102330","0"
"4414","19910201","5","1.2","35","4.2","3.4","0.3","0.7","102350","0"
"4415","19910202","6","0.3","25","2.7","1.6","-0.9","0","103020","0"
"4416","19910203","4","0.4","27","3.6","0.4","-2","0","103040","0"
"4417","19910204","6","1.3","37","2.5","0.2","-3.2","0","103400","0"
"4418","19910205","7","0.4","28","-0.6","0.1","-2.3","0.1","103490","0"
"4419","19910206","4","2.1","46","-3.4","-1.2","-1.8","0.4","102920","0"
"4420","19910207","7","0","21","-2.1","-5.4","-7.3","4.9","101720","0"
"4421","19910208","8","0","22","-2.5","-4.2","-6.4","0.5","100520","12"
"4422","19910209","6","0.5","31","2.1","-4.6","-6.8","0","100590","11"
"4423","19910210","6","0.4","31","2.3","-3.4","-8.9","0.4","101200","7"
"4424","19910211","2","6.7","83","2","-1.7","-5.7","0","101800","6"
"4425","19910212","5","1.1","40","3","-1.9","-5.8","5","101930","5"
"4426","19910213","5","0.7","36","6.1","0.2","-2.7","0","102280","5"
"4427","19910214","5","6.4","85","9.1","0.2","-5.6","1.8","102330","4"
"4428","19910215","8","0","25","6.6","3.6","-1.8","0.2","100420","0"
"4429","19910216","5","6.9","91","6.2","3.5","0.4","0","100530","0"
"4430","19910217","5","4.7","76","6.4","3.4","0.5","0","101210","0"
"4431","19910218","6","2.1","55","4.2","3.6","0.7","0","101490","0"
"4432","19910219","1","3.6","69","6.7","-0.4","-5","0","101570","0"
"4433","19910220","7","0","27","8.1","1.8","-3","0.9","100960","0"
"4434","19910221","7","0","28","11.5","6","3.9","1.2","100230","0"
"4435","19910222","6","0.4","37","12.2","7","2.4","3.2","100790","0"
"4436","19910223","8","0","29","12.5","8.8","5.4","0","101490","0"
"4437","19910224","7","0.2","35","11.9","10.8","9.2","1","102030","0"
"4438","19910225","5","5.4","91","10.3","6.7","1.5","0","102430","0"
"4439","19910226","7","0.1","34","9","6.5","2.7","0.2","102000","0"
"4440","19910227","8","0","31","9.9","6.8","4.7","14.2","101560","0"
"4441","19910228","6","3.6","79","8.8","5.8","1.8","0","100990","0"
"4442","19910301","6","1.7","66","7.4","4.6","0.5","0","101280","0"
"4443","19910302","6","0.3","44","12","4.4","1.4","0.3","101150","0"
"4444","19910303","5","7.2","125","11.4","7.8","3.5","0","102030","0"
"4445","19910304","8","0","36","11","7","2.5","1","101600","0"
"4446","19910305","8","0.3","46","14.3","8.9","6.8","6.5","100470","0"
"4447","19910306","8","0.3","47","14.4","11.2","8.1","1.1","99560","0"
"4448","19910307","7","2","75","14.7","11.4","8.4","3.1","99030","0"
"4449","19910308","5","7.9","140","11.6","11.6","8.4","0","98760","0"
"4450","19910309","7","0.1","44","11.4","10.1","8.6","0.1","99570","0"
"4451","19910310","7","0","40","12.1","9.4","7.5","0.9","100540","0"
"4452","19910311","7","0.1","45","12.6","10.2","8.2","0","101090","0"
"4453","19910312","7","0","41","18.7","10.8","9.1","0","101040","0"
"4454","19910313","1","9.7","165","14.1","12.1","5.5","0","101240","0"
"4455","19910314","6","1.5","75","11.7","10.2","6.2","0.4","101310","0"
"4456","19910315","7","0.2","51","14.8","9.6","7.5","0","101010","0"
"4457","19910316","7","0.2","52","12","11.4","7.9","5.4","100120","0"
"4458","19910317","7","1","70","12.9","10","8","0","100160","0"
"4459","19910318","6","5.4","130","16","7.8","2.6","2.7","101380","0"
"4460","19910319","7","1.1","73","12.8","11.8","7.6","0.1","100970","0"
"4461","19910320","8","0","46","13.8","11.7","10.6","0.3","101040","0"
"4462","19910321","5","7.2","155","10.4","10.7","7.6","0","100400","0"
"4463","19910322","4","4.4","124","9.4","6.3","2.2","4","100860","0"
"4464","19910323","4","3.5","114","10.9","5.8","2.2","0","101370","0"
"4465","19910324","4","2.9","107","11.1","5.2","-0.4","0","102260","0"
"4466","19910325","4","9.9","190","8.4","7.4","3.8","0","102620","0"
"4467","19910326","8","0","50","13.7","6.5","4.6","0","101970","0"
"4468","19910327","2","10.5","200","13.8","8.3","2.9","0","102290","0"
"4469","19910328","6","6.8","162","12","8.4","3","0","103140","0"
"4470","19910329","5","5.6","149","14.1","8.9","5.8","0","103430","0"
"4471","19910330","4","9.7","197","15.9","7","-0.1","0","103170","0"
"4472","19910331","6","3.2","119","12.3","10.5","5.1","0","102680","0"
"4473","19910401","7","0","54","11.3","9.4","6.5","0.7","101470","0"
"4474","19910402","8","0","55","13","9.9","8.5","1.2","100090","0"
"4475","19910403","3","10.2","210","11.8","8.8","4.5","1.5","100160","0"
"4476","19910404","5","2.5","112","11.3","8.8","5.9","5.1","99070","0"
"4477","19910405","5","1.7","100","10.6","8.2","5.1","0","99630","0"
"4478","19910406","4","3.2","126","12.3","6.2","1.8","3.5","101170","0"
"4479","19910407","5","4.1","140","15","9.2","6.2","0.1","101220","0"
"4480","19910408","5","5.6","162","15.1","10.6","6.1","0","102200","0"
"4481","19910409","6","5.6","164","18.6","10.7","6.3","0","102740","0"
"4482","19910410","7","6.2","173","21","12.5","6.4","0","102310","0"
"4483","19910411","5","7.6","192","21","14.8","8.7","0","101790","0"
"4484","19910412","5","7.8","196","17.6","14.6","8.3","0","101400","0"
"4485","19910413","3","10.3","228","12.9","14","10.3","0","102310","0"
"4486","19910414","6","5.6","170","16","9.2","5.4","0","103030","0"
"4487","19910415","4","7.7","199","11.9","11.2","6.3","0","103170","0"
"4488","19910416","6","5.1","165","8.9","8.2","4.6","0","102990","0"
"4489","19910417","5","7.2","196","9.9","5.2","1.5","0","102600","0"
"4490","19910418","7","1.3","103","9.2","5.6","1.3","3.6","101660","0"
"4491","19910419","6","4.5","160","8.3","5.2","1.2","2.9","101460","0"
"4492","19910420","6","7.3","201","11.3","4.6","0.9","1.4","102010","0"
"4493","19910421","6","4.2","157","11.5","5.3","-0.7","1.7","101750","0"
"4494","19910422","5","9.2","228","12.3","7.8","4.2","0","101870","0"
"4495","19910423","5","5.8","184","12.6","6","-0.3","0","102290","0"
"4496","19910424","7","0.6","90","12.4","9.8","6.9","0","101770","0"
"4497","19910425","6","3.7","153","15.9","9.2","5.9","0","101200","0"
"4498","19910426","3","10.7","252","14.7","10.2","4.5","0","101550","0"
"4499","19910427","3","8","219","14.2","9.6","4.4","0","101560","0"
"4500","19910428","4","12.7","279","10.8","8.5","2.8","0","102040","0"
"4501","19910429","8","0.1","76","9.1","7.9","5","28.9","101890","0"
"4502","19910430","8","0","70","11.1","7.8","6.4","2.2","101050","0"
"4503","19910501","7","0.6","95","11.4","8.2","5.2","0.5","102060","0"
"4504","19910502","4","5","181","11.4","6.8","2.2","0.1","102680","0"
"4505","19910503","6","4.9","180","12.3","7","2.7","4.6","102450","0"
"4506","19910504","7","7.1","214","10.5","8.6","5","0.2","101640","0"
"4507","19910505","7","0.9","105","9.7","8.2","5.8","0.7","101730","0"
"4508","19910506","6","0.9","106","11.4","7.4","5.2","0","101540","0"
"4509","19910507","7","2.2","136","14.1","8.8","6.2","0","101120","0"
"4510","19910508","6","0.9","107","14.6","10.4","6.8","0","101600","0"
"4511","19910509","2","13.1","298","16.8","8.4","2.2","0","102000","0"
"4512","19910510","4","8.1","234","15.6","9.5","2.2","0","101840","0"
"4513","19910511","6","1.7","128","19.1","11.6","7.7","0","101850","0"
"4514","19910512","5","10.7","271","20.5","12.6","6.2","0","102330","0"
"4515","19910513","7","3.8","170","16.1","15.2","10","0.3","102370","0"
"4516","19910514","6","9.5","257","15.7","12.4","8.8","0","102890","0"
"4517","19910515","7","6.4","213","12.4","10.6","5.4","0.2","102880","0"
"4518","19910516","8","0","77","12.6","10.5","8.6","2.2","102680","0"
"4519","19910517","8","0","78","14.1","10.3","8","0.1","102650","0"
"4520","19910518","7","0.3","94","17.5","11.4","8.8","0.2","102680","0"
"4521","19910519","7","0.9","112","21.7","13.6","9.8","0","102440","0"
"4522","19910520","4","6.9","224","24.6","16.2","10.6","0","102560","0"
"4523","19910521","4","9.4","261","21.2","18.1","11.6","0","103150","0"
"4524","19910522","6","10.5","277","18.2","16.6","12","0","103460","0"
"4525","19910523","5","3.7","174","18.4","14.2","10.1","0","103380","0"
"4526","19910524","6","2.3","147","21.8","13.2","8","0","103080","0"
"4527","19910525","5","10.4","277","16.9","16","10.1","0","102950","0"
"4528","19910526","7","1","118","20.5","14.7","12.5","0","103060","0"
"4529","19910527","5","8.8","256","12.5","14.8","9","0","103030","0"
"4530","19910528","8","0","81","15.1","11.1","9.7","0","102720","0"
"4531","19910529","7","3","163","16.2","12","8.9","0","102420","0"
"4532","19910530","6","5.6","209","13.6","12.8","9.4","0","102390","0"
"4533","19910531","8","0.1","89","14.1","11.2","8.7","0","102350","0"
"4534","19910601","7","2.6","157","15.5","11.3","8.5","0","102410","0"
"4535","19910602","7","3.7","179","14.6","10.7","5.9","1.6","101690","0"
"4536","19910603","6","5.6","212","15.8","10.8","6.9","0.4","101410","0"
"4537","19910604","4","11.7","299","16.2","9.4","2.9","0","101520","0"
"4538","19910605","6","5.1","204","17.2","10.6","4.9","7.4","101150","0"
"4539","19910606","7","1.4","131","16.1","13.4","9.7","0.6","100320","0"
"4540","19910607","8","0.2","94","16.3","13.5","10.9","5.1","100160","0"
"4541","19910608","8","0","80","19","13.4","10.4","0.8","101020","0"
"4542","19910609","5","10.9","291","18.9","15.2","11.4","0","100250","0"
"4543","19910610","6","4.2","190","16.2","15.4","11.8","3","100820","0"
"4544","19910611","6","3.5","177","20","11.9","7.6","1.8","101740","0"
"4545","19910612","7","6.7","232","18.4","16.2","12.5","0","100690","0"
"4546","19910613","5","8.1","253","19.2","14.7","11","0.5","100620","0"
"4547","19910614","4","9.3","270","16.6","13.8","8.5","10.5","101100","0"
"4548","19910615","7","1.3","130","16.5","12.7","8.8","1.3","100520","0"
"4549","19910616","6","6.3","226","15.3","12.8","9.2","0.8","101190","0"
"4550","19910617","7","1.9","145","15.6","12.6","9.9","0.5","101460","0"
"4551","19910618","7","2.2","151","17.5","11.3","7","1.5","101460","0"
"4552","19910619","6","3.9","185","19.1","13.4","9.4","0.5","101000","0"
"4553","19910620","6","4.6","198","22.6","14.8","10.6","0.1","100710","0"
"4554","19910621","6","8.5","259","19.9","16.6","10.5","0.2","100840","0"
"4555","19910622","6","6.6","231","15.9","15.9","11.9","0","101280","0"
"4556","19910623","7","0","81","17","13.6","11.2","14.9","101540","0"
"4557","19910624","8","0","81","18.6","14.5","12","7.4","101630","0"
"4558","19910625","8","0","81","18.1","15.8","13.1","6.2","101220","0"
